Date	Location	Team	OppTeam	TeamId	GameId	PercentBet_ML	Open_Line_ML	Pinnacle_ML	5dimes_ML	Heritage_ML	Bovada_ML	Betonline_ML	Average_Line_ML	Best_Line_ML	Worst_Line_ML	PercentBet_Spread	Open_Line_Spread	Open_Odds_Spread	Pinnacle_Line_Spread	Pinnacle_Odds_Spread	5dimes_Line_Spread	5dimes_Odds_Spread	Heritage_Line_Spread	Heritage_Odds_Spread	Bovada_Line_Spread	Bovada_Odds_Spread	Betonline_Line_Spread	Betonline_Odds_Spread	Average_Line_Spread	Average_Odds_Spread	Best_Line_Spread	Worst_Line_Spread	Best_Odds_Spread	Worst_Odds_Spread	PercentBet_OU	Open_Line_OU	Open_Odds_OU	Pinnacle_Line_OU	Pinnacle_Odds_OU	5dimes_Line_OU	5dimes_Odds_OU	Heritage_Line_OU	Heritage_Odds_OU	Bovada_Line_OU	Bovada_Odds_OU	Betonline_Line_OU	Betonline_Odds_OU	Average_Line_OU	Average_Odds_OU	Best_Line_OU	Worst_Line_OU	Best_Odds_OU	Worst_Odds_OU	Pts	Spread	Result	Total
3/11/19	away	Sacramento	Washington	1610612758	21801002	54.3	105	120	120	120	110	115	117	120	110	50.8	1.5	-105	2.5	-107	2.5	-105	2.5	-105	2	-110	2	-103	2.17	-105.83	2.5	1.5	-103	-110	43.1	241.5	-110	240	-101	240	-105	240	-105					240.38	-105.25	241.5	240	-101	-110	115	-6	L	236
3/11/19	home	Washington	Sacramento	1610612764	21801002	45.7	-125	-133	-130	-140	-130	-135	-133.6	-130	-140	49.2	-1.5	-115	-2.5	-103	-2.5	-105	-2.5	-105	-2	-110	-2	-117	-2.17	-109.17	-1.5	-2.5	-103	-117	56.9	241.5	-110	240	-109	240	-105	240	-105					240.38	-107.25	241.5	240	-105	-110	121	6	W	236
3/11/19	away	Detroit	Brooklyn	1610612765	21801003	50.3	115		120	115	110	111	114	120	110	54.1			2.5	-108	2	-105	2	-105	2	-110	2	-110	2.1	-107.6	2.5	2	-105	-110	65.6	221	-110	223	-109	223.5	-108	223.5	-105			223	-113	222.8	-109	223.5	221	-105	-113	75	-28	L	178
3/11/19	home	Brooklyn	Detroit	1610612751	21801003	49.7	-135		-130	-135	-130	-131	-131.5	-130	-135	45.9			-2.5	-102	-2	-105	-2	-105	-2	-110	-2	-110	-2.1	-106.4	-2	-2.5	-102	-110	34.4	221	-110	223	-102	223.5	-102	223.5	-105			223	-107	222.8	-105.2	223.5	221	-102	-110	103	28	W	178
3/11/19	away	Charlotte	Houston	1610612766	21801004	43	358	440	448	455	400	430	434.6	455	400	51.5	9	-115	10	-103	10	-105	10.5	-105	10	-110	10	-110	9.92	-108	10.5	9	-103	-115	48	225.5	-110	222.5	-104	222.5	-105	222	-105			222.5	-109	223	-106.6	225.5	222	-104	-110	106	-12	L	224
3/11/19	home	Houston	Charlotte	1610612745	21801004	57	-460	-522	-520	-605	-600	-525	-554.4	-520	-605	48.5	-9	-105	-10	-107	-10	-105	-10.5	-105	-10	-110	-10	-110	-9.92	-107	-9	-10.5	-105	-110	52	225.5	-110	222.5	-106	222.5	-105	222	-105			222.5	-111	223	-107.4	225.5	222	-105	-111	118	12	W	224
3/11/19	away	Oklahoma City	Utah	1610612760	21801005	54.7	140	147	145	140	140	144	143.2	147	140	48	4	-120	3.5	-100	3.5	-105	3.5	-105	3.5	-110	3.5	-105	3.58	-107.5	4	3.5	-100	-120	44.3	227.5	-110	227	-103	226.5	-105	226	-105	226	-115	226.5	-110	226.58	-108	227.5	226	-103	-115	98	9	W	187
3/11/19	home	Utah	Oklahoma City	1610612762	21801005	45.3	-160	-163	-155	-160	-160	-164	-160.4	-155	-164	52	-4	-101	-3.5	-110	-3.5	-105	-3.5	-105	-3.5	-110	-3.5	-115	-3.58	-107.67	-3.5	-4	-101	-115	55.7	227.5	-110	227	-114	226.5	-105	226	-105	226	-105	226.5	-110	226.58	-108.17	227.5	226	-105	-114	89	-9	L	187
3/11/19	away	Boston	L.A. Clippers	1610612738	21801006	51.5	-120		-120	-125	-135	-131	-127.75	-120	-135	58.7	-1.5	-110	-2	-103	-1.5	-105	-1.5	-105	-2.5	-105	-2	-110	-1.83	-106.33	-1.5	-2.5	-103	-110	57.6	226	-110	227.5	-106	227.5	-105	228	-105			227.5	-113	227.3	-107.8	228	226	-105	-113	115	-25	L	255
3/11/19	home	L.A. Clippers	Boston	1610612746	21801006	48.5	100		110	105	115	111	110.25	115	105	41.3	1.5	-110	2	-107	1.5	-105	1.5	-105	2.5	-115	2	-110	1.83	-108.67	2.5	1.5	-105	-115	42.4	226	-110	227.5	-104	227.5	-105	228	-105			227.5	-107	227.3	-106.2	228	226	-104	-110	140	25	W	255
3/12/19	away	New York	Indiana	1610612752	21801007	59.4	664		575	555	500	500	532.5	575	500	43.1	11.5	-110	11	-113	11	-103	10.5	-105	11.5	-115	10.5	-110	11	-109.33	11.5	10.5	-103	-115	45.3	212	-110	208.5	-105	208.5	-108	208	-105	208	-115	209	-110	209	-108.83	212	208	-105	-115	98	-5	L	201
3/12/19	home	Indiana	New York	1610612754	21801007	40.6	-1000		-710	-730	-800	-650	-722.5	-650	-800	56.9	-11.5	-110	-11	-102	-11	-107	-10.5	-105	-11.5	-105	-10.5	-110	-11	-106.5	-10.5	-11.5	-102	-110	54.7	212	-110	208.5	-105	208.5	-102	208	-105	208	-105	209	-110	209	-106.17	212	208	-102	-110	103	5	W	201
3/12/19	away	Cleveland	Philadelphia	1610612739	21801008	61.4	837	1146	1100	1095	775		1029	1146	775	43.9	13.5	-110	15	-102	15	-105	15.5	-105	15.5	-115	15	-107	14.92	-107.33	15.5	13.5	-102	-115	57.9	222.5	-110	223.5	-105	223.5	-105	224	-105	224	-110	223.5	-113	223.5	-108	224	222.5	-105	-113	99	-7	L	205
3/12/19	home	Philadelphia	Cleveland	1610612755	21801008	38.6	-1400	-1690	-1400	-1645	-1500		-1558.75	-1400	-1690	56.1	-13.5	-110	-15	-113	-15	-105	-15.5	-105	-15.5	-105	-15	-113	-14.92	-108.5	-13.5	-15.5	-105	-113	42.1	222.5	-110	223.5	-105	223.5	-105	224	-105	224	-110	223.5	-107	223.5	-107	224	222.5	-105	-110	106	7	W	205
3/12/19	away	L.A. Lakers	Chicago	1610612747	21801009	54	-110	-133	-125	-130	-140	-137	-133	-125	-140	51.4	-1.5	-110	-2	-111	-2	-105	-2	-105	-2.5	-105	-2	-110	-2	-107.67	-1.5	-2.5	-105	-111	58.9			226	-105	226	-108	225.5	-105	225	-115	226	-110	225.7	-108.6	226	225	-105	-115	123	16	W	230
3/12/19	home	Chicago	L.A. Lakers	1610612741	21801009	46	-110	121	115	110	120	117	116.6	121	110	48.6	1.5	-110	2	-101	2	-105	2	-105	2.5	-115	2	-110	2	-107.67	2.5	1.5	-101	-115	41.1			226	-105	226	-102	225.5	-105	225	-105	226	-110	225.7	-105.4	226	225	-102	-110	107	-16	L	230
3/12/19	away	Milwaukee	New Orleans	1610612749	21801010	42.8	-475	-531	-620	-620	-630	-550	-590.2	-531	-630	56.4	-9	-110	-10.5	-103	-10.5	-103	-10.5	-105	-11	-105	-10.5	-110	-10.33	-106	-9	-11	-103	-110	42.5			237	-105	237.5	-103	237	-105	237	-110	236.5	-115	237	-107.6	237.5	236.5	-103	-115	130	17	W	243
3/12/19	home	New Orleans	Milwaukee	1610612740	21801010	57.2	367	447	515	470	415	445	458.4	515	415	43.6	9	-110	10.5	-114	10.5	-107	10.5	-105	11	-115	10.5	-110	10.33	-110.17	11	9	-105	-115	57.5			237	-105	237.5	-107	237	-105	237	-110	236.5	-105	237	-106.4	237.5	236.5	-105	-110	113	-17	L	243
3/12/19	away	San Antonio	Dallas	1610612759	21801011	56.6	-200	-147	-145	-150	-155	-150	-149.4	-145	-155	47.6	-5	-110	-3.5	-100	-3.5	-101	-3	-105	-4	-110	-3.5	-103	-3.75	-104.83	-3	-5	-100	-110	41.4	218	-110	218.5	-105	218	-105	217.5	-105	219	-105	218.5	-110	218.25	-106.67	219	217.5	-105	-110	112	7	W	217
3/12/19	home	Dallas	San Antonio	1610612742	21801011	43.4	170	133	135	130	135	130	132.6	135	130	52.4	5	-110	3.5	-110	3.5	-109	3	-105	4	-110	3.5	-117	3.75	-110.17	5	3	-105	-117	58.6	218	-110	218.5	-105	218	-105	217.5	-105	219	-115	218.5	-110	218.25	-108.33	219	217.5	-105	-115	105	-7	L	217
3/12/19	away	Minnesota	Denver	1610612750	21801012	51.6	447	455	460		400	500	453.75	500	400	42.1	10	-110	9.5	-104	10	-105	10	-105	10	-105	10	-105	9.92	-105.67	10	9.5	-104	-110	58.1	227.5	-105	227	-100	227	-103	227	-105	228	-105	227	-110	227.25	-104.67	228	227	-100	-110	107	-26	L	240
3/12/19	home	Denver	Minnesota	1610612743	21801012	48.4	-600	-542	-540		-600	-650	-583	-540	-650	57.9	-10	-110	-9.5	-115	-10	-105	-10	-105	-10	-115	-10	-115	-9.92	-110.83	-9.5	-10	-105	-115	41.9	227.5	-115	227	-110	227	-107	227	-105	228	-115	227	-110	227.25	-110.33	228	227	-105	-115	133	26	W	240
3/12/19	away	Portland	L.A. Clippers	1610612757	21801013	50.6	-135	-178	-170		-180	-180	-177	-170	-180	56.1	-1.5	-110	-3.5	-111	-4	-102	-4	-105	-4	-115	-4	-115	-3.5	-109.67	-1.5	-4	-102	-115	57.4	231.5	-110	231.5	-102	231.5	-105	232	-105	233	-105	232	-110	231.92	-106.17	233	231.5	-102	-110	125	21	W	229
3/12/19	home	L.A. Clippers	Portland	1610612746	21801013	49.4	115	160	160		160	160	160	160	160	43.9	1.5	-110	3.5	-101	4	-108	4	-105	4	-105	4	-105	3.5	-105.67	4	1.5	-101	-110	42.6	231.5	-110	231.5	-108	231.5	-105	232	-105	233	-115	232	-110	231.92	-108.83	233	231.5	-105	-115	104	-21	L	229
3/13/19	away	Detroit	Miami	1610612765	21801014	51.4	100	118	130	115	110	110	116.6	130	110	50.7	1.5	-110	2.5	-110	2.5	-105	2	-105	2	-110	2	-108	2.08	-108	2.5	1.5	-105	-110	52			208.5	-105	208	-105	208	-105	209	-110	208.5	-109	208.4	-106.8	209	208	-105	-110	74	-34	L	182
3/13/19	home	Miami	Detroit	1610612748	21801014	48.6	-120	-130	-140	-135	-130	-130	-133	-130	-140	49.3	-1.5	-110	-2.5	-100	-2.5	-105	-2	-105	-2	-110	-2	-112	-2.08	-107	-1.5	-2.5	-100	-112	48			208.5	-105	208	-105	208	-105	209	-110	208.5	-111	208.4	-107.2	209	208	-105	-111	108	34	W	182
3/13/19	away	Orlando	Washington	1610612753	21801015	48.9	130	104	115	110	105	110	108.8	115	104	54	3	-110	1.5	-106	2	-108	2	-105	2	-115	2	-110	2.08	-109	3	1.5	-105	-115	66.5	226	-110	226	-100	226	-105	226.5	-105			226	-105	226.1	-105	226.5	226	-100	-110	90	-10	L	190
3/13/19	home	Washington	Orlando	1610612764	21801015	51.1	-150	-115	-125	-130	-125	-130	-125	-115	-130	46	-3	-110	-1.5	-104	-2	-102	-2	-105	-2	-105	-2	-110	-2.08	-106	-1.5	-3	-102	-110	33.5	226	-110	226	-110	226	-105	226.5	-105			226	-115	226.1	-109	226.5	226	-105	-115	100	10	W	190
3/13/19	away	Memphis	Atlanta	1610612763	21801016	43.1	-110	-105	-113	-115	-115	-115	-112.6	-105	-115	58	0	-110	0	-105	-1	-105	-1.5	-105			-1	-110	-0.7	-107	0	-1.5	-105	-110	59.4	221	-110	223.5	-105	223.5	-108	224	-105	224	-110	224	-110	223.33	-108	224	221	-105	-110	111	-21	L	243
3/13/19	home	Atlanta	Memphis	1610612737	21801016	56.9	-110	-105	103	-105	-105	-105	-63.4	103	-105	42	0	-110	0	-105	1	-105	1.5	-105			1	-110	0.7	-107	1.5	0	-105	-110	40.6	221	-110	223.5	-105	223.5	-102	224	-105	224	-110	224	-110	223.33	-107	224	221	-102	-110	132	21	W	243
3/13/19	away	Brooklyn	Oklahoma City	1610612751	21801017	47.3	237	247	255	250	240	240	246.4	255	240	55.2	7	-110	7	-101	7	-102	7	-105	7	-110	7.5	-113	7.08	-106.83	7.5	7	-101	-113	52.6	230.5	-110	232	-105	232	-105	232.5	-105	232	-110	233	-110	232	-107.5	233	230.5	-105	-110	96	-12	L	204
3/13/19	home	Oklahoma City	Brooklyn	1610612760	21801017	52.7	-290	-280	-280	-310	-290	-285	-289	-280	-310	44.8	-7	-110	-7	-109	-7	-108	-7	-105	-7	-110	-7.5	-107	-7.08	-108.17	-7	-7.5	-105	-110	47.4	230.5	-110	232	-105	232	-105	232.5	-105	232	-110	233	-110	232	-107.5	233	230.5	-105	-110	108	12	W	204
3/13/19	away	Golden State	Houston	1610612744	21801018	57.6	140	161	160	155	145	160	156.2	161	145	43.7	3	-110	4	-103	4	-102	4.5	-105	4	-110	4.5	-112	4	-107	4.5	3	-102	-112	53.2	230.5	-110	228	-105	228	-105	228	-105	229	-115	228	-110	228.58	-108.33	230.5	228	-105	-115	106	2	W	210
3/13/19	home	Houston	Golden State	1610612745	21801018	42.4	-160	-179	-170	-180	-165	-180	-174.8	-165	-180	56.3	-3	-110	-4	-114	-4	-108	-4.5	-105	-4	-110	-4.5	-108	-4	-109.17	-3	-4.5	-105	-114	46.8	230.5	-110	228	-105	228	-105	228	-105	229	-105	228	-110	228.58	-106.67	230.5	228	-105	-110	104	-2	L	210
3/13/19	away	Utah	Phoenix	1610612762	21801019	47	-275	-359	-385	-390	-400	-380	-382.8	-359	-400	58	-7	-110	-8.5	-102	-8.5	-105	-8.5	-105	-9	-105	-8.5	-115	-8.33	-107	-7	-9	-102	-115	44.8			220.5	-105	220	-108	220	-105	220	-115	220.5	-107	220.2	-108	220.5	220	-105	-115	114	17	W	211
3/13/19	home	Phoenix	Utah	1610612756	21801019	53	226	313	345	310	300	320	317.6	345	300	42	7	-110	8.5	-108	8.5	-105	8.5	-105	9	-115	8.5	-105	8.33	-108	9	7	-105	-115	55.2			220.5	-105	220	-102	220	-105	220	-105	220.5	-113	220.2	-106	220.5	220	-102	-113	97	-17	L	211
3/14/19	away	Oklahoma City	Indiana	1610612760	21801020	54.8			-103	100	100	-110	-3.25	100	-110	46	1	-110	1	-102	1	-110	1	-105	0	-110	1	-115	0.83	-108.67	1	0	-102	-115	33.6			218	-105	218	-105	217.5	-105	218	-105	218	-110	217.9	-106	218	217.5	-105	-110	106	-2	L	214
3/14/19	home	Indiana	Oklahoma City	1610612754	21801020	45.2			-107	-120	-120	-110	-114.25	-107	-120	54	-1	-110	-1	-113	-1	-100	-1	-105	0	-110	-1	-105	-0.83	-107.17	0	-1	-100	-113	66.4			218	-105	218	-105	217.5	-105	218	-115	218	-110	217.9	-108	218	217.5	-105	-115	108	2	W	214
3/14/19	away	Cleveland	Orlando	1610612739	21801021	55.2	271	315		320	290	330	313.75	330	290	43.6	7	-110	8.5	-105	8.5	-103	8.5	-105	8.5	-110	8.5	-107	8.25	-106.67	8.5	7	-103	-110	59.4			212.5	-108	212.5	-102	213	-105	213	-105	212.5	-114	212.7	-106.8	213	212.5	-102	-114	91	-29	L	211
3/14/19	home	Orlando	Cleveland	1610612753	21801021	44.8	-335	-362		-400	-380	-400	-385.5	-362	-400	56.4	-7	-110	-8.5	-105	-8.5	-107	-8.5	-105	-8.5	-110	-8.5	-113	-8.25	-108.33	-7	-8.5	-105	-113	40.6			212.5	-102	212.5	-108	213	-105	213	-115	212.5	-106	212.7	-107.2	213	212.5	-102	-115	120	29	W	211
3/14/19	away	Sacramento	Boston	1610612758	21801022	53.9	281	305	280	290	280	290	289	305	280	44.2	8.5	-110	8	-105	7.5	-100	8	-105	8	-115	8	-110	8	-107.5	8.5	7.5	-100	-115	47	228.5	-110	228	-110	228	-103	227.5	-105	228	-110	228	-113	228	-108.5	228.5	227.5	-103	-113	120	-6	L	246
3/14/19	home	Boston	Sacramento	1610612738	21801022	46.1	-350	-350	-310	-360	-360	-350	-346	-310	-360	55.8	-8.5	-110	-8	-105	-7.5	-110	-8	-105	-8	-105	-8	-110	-8	-107.5	-7.5	-8.5	-105	-110	53	228.5	-110	228	-100	228	-107	227.5	-105	228	-110	228	-107	228	-106.5	228.5	227.5	-100	-110	126	6	W	246
3/14/19	away	L.A. Lakers	Toronto	1610612747	21801023	59.7	384		265	260	230	260	253.75	265	230	46.7	9.5	-110	7	-105	7	-103	7	-105	7	-110	7	-103	7.42	-106	9.5	7	-103	-110	47.8	231	-110	230	-108	230	-105	230.5	-105	231	-105	230.5	-112	230.5	-107.5	231	230	-105	-112	98	-13	L	209
3/14/19	home	Toronto	L.A. Lakers	1610612761	21801023	40.3	-500		-295	-320	-280	-310	-301.25	-280	-320	53.3	-9.5	-110	-7	-105	-7	-107	-7	-105	-7	-110	-7	-117	-7.42	-109	-7	-9.5	-105	-117	52.2	231	-110	230	-102	230	-105	230.5	-105	231	-115	230.5	-108	230.5	-107.5	231	230	-102	-115	111	13	W	209
3/14/19	away	Minnesota	Utah	1610612750	21801024	56.4	296	325	340	330		325	330	340	325	53.6			9	-108	9	-108	8.5	-105	9	-110	8.5	-105	8.8	-107.2	9	8.5	-105	-110	49.7	222	-110	220.5	-106			220	-105	220	-115	220.5	-110	220.6	-109.2	222	220	-105	-115	100	-20	L	220
3/14/19	home	Utah	Minnesota	1610612762	21801024	43.6	-370	-374	-380	-420		-385	-389.75	-374	-420	46.4			-9	-102	-9	-102	-8.5	-105	-9	-110	-8.5	-115	-8.8	-106.8	-8.5	-9	-102	-115	50.3	222	-110	220.5	-104			220	-105	220	-105	220.5	-110	220.6	-106.8	222	220	-104	-110	120	20	W	220
3/14/19	away	Dallas	Denver	1610612742	21801025	56.4	477	540	575		500	535	537.5	575	500	35.9	10	-110	11.5	-110	11.5	-102	11.5	-105	12	-110	11.5	-108	11.33	-107.5	12	10	-102	-110	56.8			220.5	-105	221	-103	221	-105	221	-110	221	-115	220.9	-107.6	221	220.5	-103	-115	99	-1	L	199
3/14/19	home	Denver	Dallas	1610612743	21801025	43.6	-650	-658	-710		-800	-700	-717	-658	-800	64.1	-10	-110	-11.5	-100	-11.5	-108	-11.5	-105	-12	-110	-11.5	-112	-11.33	-107.5	-10	-12	-100	-112	43.2			220.5	-105	221	-107	221	-105	221	-110	221	-105	220.9	-106.4	221	220.5	-105	-110	100	1	W	199
3/15/19	away	L.A. Lakers	Detroit	1610612747	21801026	66.4	588	665	750	705	600	700	684	750	600	49.3	11	-110	12.5	-105	13	-108	12.5	-105			12.5	-110	12.3	-107.6	13	11	-105	-110	52.5	219.5	-110	215.5	-105	215.5	-102	215.5	-105	216	-105	215.5	-110	216.25	-106.17	219.5	215.5	-102	-110	97	-14	L	208
3/15/19	home	Detroit	L.A. Lakers	1610612765	21801026	33.6	-850	-840	-950	-1005	-1000	-950	-949	-840	-1005	50.7	-11	-110	-12.5	-105	-13	-102	-12.5	-105			-12.5	-110	-12.3	-106.4	-11	-13	-102	-110	47.5	219.5	-110	215.5	-105	215.5	-108	215.5	-105	216	-115	215.5	-110	216.25	-108.83	219.5	215.5	-105	-115	111	14	W	208
3/15/19	away	Sacramento	Philadelphia	1610612758	21801027	48.5	400	442	480	490	425	500	467.4	500	425	40.8	9.5	-105	10.5	-101	10.5	-109	11	-105	10.5	-105	11	-112	10.5	-106.17	11	9.5	-101	-112	53.5	230.5	-110	233.5	-104	233	-105	233.5	-105	233	-110	233.5	-112	232.83	-107.67	233.5	230.5	-104	-112	114	-9	L	237
3/15/19	home	Philadelphia	Sacramento	1610612755	21801027	51.5	-525	-525	-570	-640	-650	-650	-607	-525	-650	59.2	-9.5	-115	-10.5	-111	-10.5	-101	-11	-105	-10.5	-115	-11	-108	-10.5	-109.17	-9.5	-11	-101	-115	46.5	230.5	-110	233.5	-107	233	-105	233.5	-105	233	-110	233.5	-108	232.83	-107.5	233.5	230.5	-105	-110	123	9	W	237
3/15/19	away	Charlotte	Washington	1610612766	21801028	48.9	151	131	140	135	135	130	134.2	140	130	38.8			2.5	-100	3	-107	3	-105			2.5	-103	2.75	-103.75	3	2.5	-100	-107	57.4	232	-110	233	-102	233.5	-107	233.5	-105			233.5	-105	233.1	-105.8	233.5	232	-102	-110	116	6	W	226
3/15/19	home	Washington	Charlotte	1610612764	21801028	51.1	-175	-145	-150	-155	-155	-150	-151	-145	-155	61.2			-2.5	-110	-3	-103	-3	-105			-2.5	-117	-2.75	-108.75	-2.5	-3	-103	-117	42.6	232	-110	233	-108	233.5	-103	233.5	-105			233.5	-115	233.1	-108.2	233.5	232	-103	-115	110	-6	L	226
3/15/19	away	Milwaukee	Miami	1610612749	21801029	43.4	-180	-205	-200	-210	-240	-215	-214	-200	-240	57.7	-6	-110	-5	-102	-5	-102	-5	-105	-5.5	-105	-5	-105	-5.25	-104.83	-5	-6	-102	-110	44.6			220.5	-101			220	-105	220	-115			220.17	-107	220.5	220	-101	-115	113	15	W	211
3/15/19	home	Miami	Milwaukee	1610612748	21801029	56.6	155	184	185	180	200	185	186.8	200	180	42.3	6	-110	5	-108	5	-108	5	-105	5.5	-115	5	-115	5.25	-110.17	6	5	-105	-115	55.4			220.5	-112			220	-105	220	-105			220.17	-107.33	220.5	220	-105	-112	98	-15	L	211
3/15/19	away	Phoenix	Houston	1610612756	21801030	56.1	837	675	725	725	600	675	680	725	600	49.1	14	-110	12	-102	12.5	-109	12.5	-105	12.5	-105	12	-101	12.58	-105.33	14	12	-101	-110	62	225	-110	226	-104	226	-105	226	-105			226	-110	225.8	-106.8	226	225	-104	-110	102	-6	L	210
3/15/19	home	Houston	Phoenix	1610612745	21801030	43.9	-1400	-855	-925	-1025	-1000	-900	-941	-855	-1025	50.9	-14	-110	-12	-113	-12.5	-101	-12.5	-105	-12.5	-115	-12	-119	-12.58	-110.5	-12	-14	-101	-119	38	225	-110	226	-106	226	-105	226	-105			226	-110	225.8	-107.2	226	225	-105	-110	108	6	W	210
3/15/19	away	Portland	New Orleans	1610612757	21801031	40	-340	-414	-400	-450	-450	-435	-429.8	-400	-450	55.1	-7	-110	-9	-109	-9	-105	-9	-105	-9	-115	-9	-111	-8.67	-109.17	-7	-9	-105	-115	48.2	235.5	-110	232.5	-104	233	-105	232	-105	232	-115	232.5	-108	232.92	-107.83	235.5	232	-104	-115	122	12	W	232
3/15/19	home	New Orleans	Portland	1610612740	21801031	60	274	356	355	360	325	365	352.2	365	325	44.9	7	-110	9	-101	9	-105	9	-105	9	-105	9	-109	8.67	-105.83	9	7	-101	-110	51.8	235.5	-110	232.5	-106	233	-105	232	-105	232	-105	232.5	-112	232.92	-107.17	235.5	232	-105	-112	110	-12	L	232
3/15/19	away	New York	San Antonio	1610612752	21801032	53.8	857	804	800	800	700	825	785.8	825	700	43.9	13	-110	13.5	-113	13.5	-108	13.5	-105	13	-105	13.5	-107	13.33	-108	13.5	13	-105	-113	48.1	216.5	-110	213.5	-105	213.5	-105	213.5	-105	214	-110	213.5	-107	214.08	-107	216.5	213.5	-105	-110	83	-26	L	192
3/15/19	home	San Antonio	New York	1610612759	21801032	46.2	-1450	-1060	-1000	-1100	-1200	-1200	-1112	-1000	-1200	56.1	-13	-110	-13.5	-102	-13.5	-102	-13.5	-105	-13	-115	-13.5	-113	-13.33	-107.83	-13	-13.5	-102	-115	51.9	216.5	-110	213.5	-105	213.5	-105	213.5	-105	214	-110	213.5	-113	214.08	-108	216.5	213.5	-105	-113	109	26	W	192
3/15/19	away	Chicago	L.A. Clippers	1610612741	21801033	50	317	332	355	350	320	310	333.4	355	310	44	8.5	-110	9	-108	9	-107	9	-105			9	-123	8.9	-110.6	9	8.5	-105	-123	57.3	229	-110	229.5	-114			230	-105	230	-110	229.5	-107	229.6	-109.2	230	229	-105	-114	121	-7	L	249
3/15/19	home	L.A. Clippers	Chicago	1610612746	21801033	50	-400	-383	-400	-440	-440	-370	-406.6	-370	-440	56	-8.5	-110	-9	-102	-9	-103	-9	-105			-9	-103	-8.9	-104.6	-8.5	-9	-102	-110	42.7	229	-110	229.5	-103			230	-105	230	-110	229.5	-113	229.6	-108.2	230	229	-103	-113	128	7	W	249
3/16/19	away	Atlanta	Boston	1610612737	21801034	43	506	480	500	490	425	475	474	500	425	51.1	10.5	-110	10.5	-102	10.5	-105	11	-105	10.5	-110	10.5	-105	10.58	-106.17	11	10.5	-102	-110	46.5	231.5	-110	233.5	-106	233.5	-105	233.5	-105	233	-115	233	-115	233	-109.33	233.5	231.5	-105	-115	120	-9	L	249
3/16/19	home	Boston	Atlanta	1610612738	21801034	57	-700	-575	-600	-640	-650	-600	-613	-575	-650	48.9	-10.5	-110	-10.5	-113	-10.5	-105	-11	-105	-10.5	-110	-10.5	-115	-10.58	-109.67	-10.5	-11	-105	-115	53.5	231.5	-110	233.5	-104	233.5	-105	233.5	-105	233	-105	233	-105	233	-105.67	233.5	231.5	-104	-110	129	9	W	249
3/16/19	away	Memphis	Washington	1610612763	21801035	49.3	125	106	110	100	110	103	105.8	110	100	42.6	3	-115	1.5	-104	1.5	-102	1.5	-105	2	-110	1.5	-107	1.83	-107.17	3	1.5	-102	-115	57.8	224	-110	225	-102	224.5	-102	225	-105	225	-110	225	-110	224.75	-106.5	225	224	-102	-110	128	-7	L	263
3/16/19	home	Washington	Memphis	1610612764	21801035	50.7	-145	-117	-120	-120	-130	-123	-122	-117	-130	57.4	-3	-105	-1.5	-106	-1.5	-108	-1.5	-105	-2	-110	-1.5	-113	-1.83	-107.83	-1.5	-3	-105	-113	42.2	224	-110	225	-108	224.5	-108	225	-105	225	-110	225	-110	224.75	-108.5	225	224	-105	-110	135	7	W	263
3/16/19	away	Phoenix	New Orleans	1610612756	21801036	42.6	-105	167	170	165	170	165	167.4	170	165	37	1	-110	4.5	-101	4.5	-101	4.5	-105	4.5	-105	4.5	-105	3.92	-104.5	4.5	1	-101	-110	51.9	232.5	-110	235	-108	235	-105	235	-105	234	-115	235	-110	234.42	-108.83	235	232.5	-105	-115	138	2	W	274
3/16/19	home	New Orleans	Phoenix	1610612740	21801036	57.4	-115	-186	-185	-190	-200	-190	-190.2	-185	-200	63	-1	-110	-4.5	-109	-4.5	-109	-4.5	-105	-4.5	-115	-4.5	-115	-3.92	-110.5	-1	-4.5	-105	-115	48.1	232.5	-110	235	-102	235	-105	235	-105	234	-105	235	-110	234.42	-106.17	235	232.5	-102	-110	136	-2	L	274
3/16/19	away	Cleveland	Dallas	1610612739	21801037	51.8	215	188	185	180	175	185	182.6	188	175	53.9	6.5	-110	5.5	-105	5.5	-105	5.5	-105			5.5	-112	5.7	-107.4	6.5	5.5	-105	-112	53.9	215.5	-110	216.5	-107	217.5	-105	217	-105	217	-115	216.5	-112	216.67	-109	217.5	215.5	-105	-115	116	-5	L	237
3/16/19	home	Dallas	Cleveland	1610612742	21801037	48.2	-260	-210	-200	-210	-210	-215	-209	-200	-215	46.1	-6.5	-110	-5.5	-105	-5.5	-105	-5.5	-105			-5.5	-108	-5.7	-106.6	-5.5	-6.5	-105	-110	46.1	215.5	-110	216.5	-103	217.5	-105	217	-105	217	-105	216.5	-108	216.67	-106	217.5	215.5	-103	-110	121	5	W	237
3/16/19	away	Golden State	Oklahoma City	1610612744	21801038	59.3	110	111	112	105	-105	108	66.2	112	-105	50.8	2	-110	2	-107	2	-108	1.5	-105	1.5	-110	2	-113	1.83	-108.83	2	1.5	-105	-113	47.2	231.5	-110	228.5	-102	228	-105	229	-105	229	-105	228.5	-107	229.08	-105.67	231.5	228	-102	-110	110	22	W	198
